,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,engine_size,horsepower,cylinder_count,log_transformed_price,car_age
223,Lincoln,67073,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.5,450.0,6.0,10.778956289890028,5
224,Maserati,28700,Gasoline,Automatic,White,Red,unknown,Unknown,3.0,404.0,6.0,10.122663242288953,9
225,Tesla,8200,Unknown,Automatic,Black,Black,no_accident,Yes,3.7039586206896553,670.0,6.254491996079713,11.451050061252142,1
226,Mercedes-Benz,41000,Gasoline,Unknown,Grey,Black,no_accident,Yes,5.5,563.0,8.0,11.598194491615347,6
227,Ford,98995,Gasoline,Automatic,Silver,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.463074768634808,6
228,Volkswagen,123815,Gasoline,Automatic,Black,Grey,no_accident,Yes,3.6,283.0,6.0,8.517393171418904,12
230,Toyota,61341,Gasoline,Automatic,Black,Black,yes_accident,Unknown,3.5,331.9684177611007,6.254491996079713,10.436612683796886,4
231,Honda,96473,Gasoline,Automatic,Black,Black,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,9.655026193237628,8
232,Jeep,66107,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.6,331.9684177611007,6.254491996079713,10.352395218487128,7
233,Land,114287,Gasoline,Automatic,Black,Black,no_accident,Yes,4.2,400.0,8.0,9.200391041122515,16
234,Acura,75000,Gasoline,Automatic,Gold,Other,no_accident,Yes,2.0,150.0,4.0,9.581972891547895,9
235,BMW,45800,Gasoline,Automatic,Gold,Black,unknown,Unknown,4.4,560.0,8.0,10.513280297700861,8
236,Polestar,12172,Unknown,Automatic,Grey,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.491274217438248,3
237,BMW,70582,Gasoline,Automatic,Black,White,yes_accident,Yes,3.0,300.0,6.0,10.463131911491967,8
238,Porsche,33088,Gasoline,Automatic,Black,Black,no_accident,Yes,3.4,325.0,6.0,10.81478584288724,10
239,Lincoln,1850,Hybrid,Automatic,Silver,Other,no_accident,Yes,2.5,266.0,4.0,10.799595985047786,3
240,Cadillac,94155,Gasoline,Automatic,White,Other,no_accident,Yes,4.6,275.0,8.0,9.259225769705994,16
241,Cadillac,25000,Gasoline,Automatic,Red,Other,no_accident,Yes,3.6,335.0,6.0,9.798127036878302,8
242,GMC,99500,Gasoline,Automatic,Grey,Black,no_accident,Yes,5.3,355.0,8.0,10.23981692180943,8
243,INFINITI,158564,Gasoline,Automatic,Blue,Other,no_accident,Yes,3.7,328.0,6.0,9.076923258535832,15
244,Ford,20000,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,310.0,6.0,11.2708539037705,1
245,Cadillac,46711,Gasoline,Automatic,Silver,Black,yes_accident,Yes,3.6,304.0,6.0,9.94515718770752,6
246,Nissan,46496,Gasoline,Automatic,Black,Grey,no_accident,Yes,5.6,375.0,8.0,10.62135173563291,7
247,Mercedes-Benz,19800,Gasoline,Automatic,Silver,Black,no_accident,Yes,3.0,362.0,6.0,10.893047333337728,5
248,Toyota,175000,Gasoline,Automatic,Black,Other,yes_accident,Yes,5.7,381.0,8.0,10.542732775946709,16
249,Toyota,61500,Gasoline,Automatic,White,Black,no_accident,Yes,5.7,381.0,8.0,11.05881093278828,8
250,RAM,49750,Gasoline,Automatic,Black,Grey,no_accident,Yes,3.6,280.0,6.0,11.082157933374816,8
251,Lamborghini,38800,Gasoline,Unknown,Orange,Orange,no_accident,Yes,5.0,493.0,10.0,11.51293546492023,17
252,Lincoln,83765,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,263.0,6.0,9.104535313079205,13
253,Mercedes-Benz,7388,Unknown,Automatic,Grey,Other,no_accident,Yes,3.7039586206896553,355.0,6.254491996079713,11.566475710526321,1
254,Lamborghini,278,Gasoline,Automatic,Other,Other,no_accident,Unknown,5.2,331.9684177611007,6.254491996079713,12.793837087963153,1
255,Alfa,1966,Gasoline,Automatic,Other,Black,no_accident,Unknown,2.9,331.9684177611007,6.254491996079713,11.237185138527495,2
256,Chevrolet,50648,Gasoline,Automatic,Blue,Black,no_accident,Unknown,1.2,331.9684177611007,6.254491996079713,10.085642428772983,3
257,Toyota,231500,Unknown,Automatic,White,Grey,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,10.292179440058462,31
258,Lamborghini,13692,Gasoline,Automatic,Black,Red,no_accident,Yes,4.0,641.0,8.0,12.456835254920371,3
259,INFINITI,60058,Gasoline,Automatic,White,Other,yes_accident,Yes,3.7,328.0,6.0,9.61587214452889,11
260,Maserati,54423,Gasoline,Automatic,Black,Black,no_accident,Yes,3.0,424.0,6.0,10.432673587634051,7
261,Toyota,24001,Gasoline,Automatic,Other,Other,no_accident,Unknown,3.5,331.9684177611007,6.254491996079713,10.768463937169544,2
262,Nissan,14735,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.83956130367109,2
263,Audi,2425,Hybrid,Automatic,Black,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.668932138591325,1
264,Ford,2050,Gasoline,Unknown,Grey,Black,no_accident,Yes,5.2,760.0,8.0,11.461632170582678,2
265,Lincoln,64855,Gasoline,Automatic,Silver,Other,no_accident,Yes,3.5,450.0,6.0,10.757817770687463,5
266,Mercedes-Benz,16238,Unknown,Automatic,White,Other,no_accident,Yes,3.7039586206896553,329.0,6.254491996079713,11.042601784513568,2
267,RAM,18051,Gasoline,Automatic,Blue,Black,no_accident,Yes,5.7,331.9684177611007,6.254491996079713,10.77887295308428,2
268,Lincoln,36524,Gasoline,Automatic,Black,Black,no_accident,Yes,4.6,239.0,8.0,9.60918360377546,20
269,Acura,14896,Gasoline,Unknown,Silver,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.596609732783568,2
270,Toyota,14048,Hybrid,Automatic,Black,Black,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.308952660644293,2
271,Honda,224000,Gasoline,Manual,Black,Grey,no_accident,Yes,2.4,160.0,4.0,8.268988209506656,21
272,Mercedes-Benz,80581,Gasoline,Unknown,Grey,Other,no_accident,Yes,4.7,402.0,8.0,10.165890277802454,10
273,Mazda,81400,Gasoline,Manual,Red,Other,yes_accident,Yes,2.0,166.0,4.0,9.305741456739435,17
274,Porsche,6700,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.0,300.0,4.0,11.050905878263567,5
275,Ford,143000,Gasoline,Automatic,Silver,Grey,no_accident,Yes,3.7,275.0,6.0,10.021315031649332,9
276,Kia,87842,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,9.835690394470303,7
277,INFINITI,116451,Gasoline,Manual,White,Grey,no_accident,Yes,3.7,328.0,6.0,9.711176264112805,14
278,Nissan,53677,Gasoline,Automatic,Red,Grey,no_accident,Yes,5.6,390.0,8.0,10.236417809461043,5
279,Audi,12000,Hybrid,Automatic,Grey,Black,no_accident,Yes,2.9,444.0,6.0,11.258046118484,3
280,Land,20034,Gasoline,Automatic,White,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.691922185369403,5
281,Ford,32000,Diesel,Automatic,Black,Black,no_accident,Yes,2.0,210.0,4.0,11.127277689932466,4
282,INFINITI,70312,Gasoline,Automatic,Black,Black,no_accident,Yes,3.7,330.0,6.0,9.903287532533462,10
283,Jeep,8794,Gasoline,Automatic,White,Black,no_accident,Yes,3.6,285.0,6.0,10.896757843893464,2
284,Lincoln,156000,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.5,265.0,6.0,8.682877107057168,14
285,Porsche,25568,Gasoline,Manual,Red,Black,no_accident,Yes,3.0,331.9684177611007,6.254491996079713,11.813030057420567,4
286,Mercedes-Benz,67100,Gasoline,Unknown,Grey,Black,yes_accident,Yes,3.0,362.0,6.0,10.441471040344437,6
287,Porsche,52000,Gasoline,Unknown,Blue,Other,yes_accident,Yes,2.7,275.0,6.0,10.518700218288165,10
288,Acura,137200,Gasoline,Unknown,White,Grey,no_accident,Yes,3.7,300.0,6.0,9.392745258631441,13
289,Volkswagen,36000,Gasoline,Automatic,White,Black,yes_accident,Yes,2.0,292.0,4.0,10.373522431293592,6
290,Kia,15500,Gasoline,Automatic,White,Black,yes_accident,Yes,2.0,147.0,4.0,10.106469212026385,1
291,BMW,10906,Gasoline,Automatic,Grey,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.482455948154028,4
292,Lincoln,49814,Gasoline,Automatic,Red,Other,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,10.186634356186147,5
293,BMW,846,Hybrid,Automatic,White,White,no_accident,Yes,1.5,357.0,3.0,11.37366339763672,9
294,Toyota,67039,Gasoline,Automatic,Blue,Black,no_accident,Unknown,3.5,331.9684177611007,6.254491996079713,10.452937557838887,3
295,Mazda,2636,Gasoline,Automatic,Other,Black,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.258921727038727,1
296,Porsche,50166,Gasoline,Automatic,White,Black,yes_accident,Yes,3.6,331.9684177611007,6.254491996079713,10.681687944129537,6
297,Lincoln,37375,Gasoline,Automatic,Blue,Brown,no_accident,Yes,3.0,400.0,6.0,10.221977646629885,7
298,Tesla,21600,Unknown,Automatic,White,Black,no_accident,Yes,3.7039586206896553,271.0,6.254491996079713,10.34177474101152,3
299,Porsche,9500,Gasoline,Automatic,Red,Black,yes_accident,Yes,2.5,350.0,4.0,11.141876276228,5
300,Chevrolet,143095,Gasoline,Automatic,Red,Black,no_accident,Yes,6.0,400.0,8.0,9.680406499268875,19
301,Acura,80000,Gasoline,Manual,Other,Other,yes_accident,Yes,2.0,200.0,4.0,9.04793908261736,22
302,Ferrari,3000,Gasoline,Automatic,Blue,Brown,no_accident,Yes,3.9,611.0,8.0,12.524530013005734,3
303,Porsche,5856,Gasoline,Manual,Black,Black,no_accident,Yes,3.4,295.0,6.0,10.714439990727769,17
304,Rolls-Royce,2958,Gasoline,Automatic,Yellow,Other,no_accident,Yes,6.8,331.9684177611007,6.254491996079713,13.099874385058442,11
305,Audi,28927,Gasoline,Automatic,Red,Black,no_accident,Unknown,4.0,331.9684177611007,6.254491996079713,11.223922520551032,2
306,Mercedes-Benz,4102,Hybrid,Automatic,Black,Black,no_accident,Yes,4.0,603.0,8.0,11.882176003610741,2
307,Honda,14442,Gasoline,Automatic,White,Other,no_accident,Yes,3.5,280.0,6.0,10.55843949396453,3
308,Mercedes-Benz,64000,Gasoline,Automatic,Silver,Black,no_accident,Yes,5.0,302.0,8.0,9.472396896788991,19
309,Lexus,154000,Gasoline,Automatic,White,Other,yes_accident,Yes,4.7,235.0,8.0,9.210440366976517,20
310,Lexus,54000,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,235.0,4.0,10.203629181337648,9
311,Dodge,232492,Gasoline,Automatic,Silver,Grey,yes_accident,Yes,3.7,210.0,6.0,8.699681400989514,17
312,Maserati,25721,Gasoline,Automatic,Other,Other,no_accident,Yes,3.0,331.9684177611007,6.254491996079713,10.87134554126669,4
313,Land,20927,Gasoline,Automatic,White,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.49124643927466,4
314,Aston,2353,Gasoline,Automatic,Green,Other,no_accident,Yes,4.0,331.9684177611007,6.254491996079713,11.979805470779858,3
315,Audi,9325,Gasoline,Automatic,Black,Black,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,10.422608673326225,2
316,Ford,61001,Gasoline,Automatic,Grey,Other,yes_accident,Yes,2.3,331.9684177611007,6.254491996079713,10.261756225813318,4
317,Mercedes-Benz,71962,Gasoline,Automatic,White,Black,no_accident,Yes,4.0,469.0,8.0,10.75579427616868,6
318,Subaru,5800,Gasoline,Manual,Black,Black,no_accident,Yes,2.4,228.0,4.0,10.30865261563529,1
319,BMW,40080,Gasoline,Automatic,Black,Black,no_accident,Yes,3.0,315.0,6.0,10.257659366256743,8
320,Kia,57000,Gasoline,Automatic,Black,Red,yes_accident,Yes,3.3,365.0,6.0,10.505094936455558,4
321,Chevrolet,7624,Unknown,Automatic,Black,Black,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,10.373053586050816,2
322,Subaru,122000,Gasoline,Manual,Gold,Black,yes_accident,Yes,2.5,210.0,4.0,9.210340371976184,20
323,Kia,459,Gasoline,Automatic,Green,Black,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.518646164234097,1
324,BMW,62500,Gasoline,Automatic,Black,Orange,yes_accident,Yes,3.0,425.0,6.0,10.609081944147828,8
325,Hyundai,72000,Gasoline,Automatic,Silver,Black,no_accident,Yes,5.0,429.0,8.0,9.770013301136158,11
326,Mercedes-Benz,8375,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,11.154835234271214,4
327,BMW,40000,Gasoline,Unknown,Blue,Black,no_accident,Yes,4.4,523.0,8.0,10.87806606028079,4
328,Subaru,77000,Gasoline,Manual,Grey,Black,yes_accident,Yes,2.5,305.0,4.0,10.308985993422082,10
329,Mercedes-Benz,19593,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.982922844196432,5
330,Mazda,35902,Gasoline,Automatic,Blue,Black,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.041813682016414,4
331,Hyundai,800,Gasoline,Unknown,Black,Grey,no_accident,Yes,1.6,132.0,4.0,9.19023970026918,11
332,Bentley,2600,Gasoline,Automatic,Black,Other,no_accident,Yes,4.0,331.9684177611007,6.254491996079713,12.388377535518572,1
333,Land,6204,Hybrid,Automatic,Grey,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.289769413577893,1
334,Kia,69185,Gasoline,Automatic,Black,Grey,no_accident,Unknown,3.8,331.9684177611007,6.254491996079713,10.529586398342945,4
335,Maserati,45000,Gasoline,Automatic,Black,Black,no_accident,Yes,4.7,454.0,8.0,10.643064971973882,9
336,BMW,37426,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.596609732783568,4
337,INFINITI,137000,Gasoline,Unknown,Grey,Brown,yes_accident,Yes,5.6,420.0,8.0,9.04793908261736,13
338,Mazda,85000,Unknown,Automatic,Black,Black,yes_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,9.825580063659602,8
339,Chevrolet,4000,Gasoline,Automatic,Black,Red,yes_accident,Yes,6.2,490.0,8.0,11.210481638644469,1
340,Audi,4648,Hybrid,Automatic,Black,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.770567031595471,1
341,Lexus,52100,Gasoline,Automatic,White,Other,no_accident,Yes,4.6,301.0,8.0,10.545367754151743,6
342,BMW,50100,Gasoline,Automatic,Brown,Other,no_accident,Yes,2.0,240.0,4.0,9.286930974137896,10
343,Alfa,41000,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,280.0,4.0,10.385944565501662,4
344,RAM,70968,Gasoline,Automatic,Black,Black,no_accident,Yes,5.7,395.0,8.0,10.434145214930487,3
345,BMW,26600,Gasoline,Automatic,White,Other,no_accident,Yes,3.0,425.0,6.0,10.87806606028079,9
346,Tesla,15443,Unknown,Automatic,Red,Black,no_accident,Yes,3.7039586206896553,670.0,6.254491996079713,11.344518647594766,2
347,Volvo,95000,Gasoline,Automatic,White,Other,no_accident,Yes,2.0,250.0,4.0,9.798182590890704,6
348,Subaru,94000,Gasoline,Manual,Black,Blue,no_accident,Yes,2.5,300.0,4.0,9.87822102528824,19
349,BMW,45076,Gasoline,Automatic,Blue,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.968181048000611,4
350,Cadillac,110000,Gasoline,Automatic,Gold,Other,no_accident,Yes,2.0,272.0,4.0,9.305741456739435,10
351,Land,49083,Gasoline,Automatic,Silver,Other,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,9.980031840175913,8
352,Genesis,63500,Gasoline,Unknown,Silver,Black,no_accident,Yes,5.0,420.0,8.0,10.221977646629885,7
353,Mercedes-Benz,21500,Gasoline,Automatic,Black,Black,yes_accident,Yes,3.5,268.0,6.0,9.798182590890704,15
354,Land,324,Gasoline,Automatic,Black,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,12.206067645517674,1
355,Kia,68166,Gasoline,Automatic,Black,Black,no_accident,Unknown,1.6,331.9684177611007,6.254491996079713,9.943621310275773,5
356,Toyota,53607,Gasoline,Automatic,Black,Black,yes_accident,Unknown,3.5,331.9684177611007,6.254491996079713,10.368918241811727,6
357,Mercedes-Benz,16813,Diesel,Unknown,Grey,Black,unknown,Unknown,3.0,188.0,6.0,10.734242182303689,5
358,BMW,18200,Gasoline,Automatic,White,Other,yes_accident,Yes,2.0,228.0,4.0,10.292179440058462,4
359,Audi,51000,Gasoline,Unknown,White,Black,yes_accident,Yes,5.2,550.0,10.0,11.532737896139919,9
360,Audi,16400,Gasoline,Automatic,Blue,Red,no_accident,Yes,2.0,292.0,4.0,10.664316745782925,6
361,Toyota,7000,Hybrid,Automatic,Orange,Other,no_accident,Yes,3.4,437.0,6.0,11.231901180182515,2
362,Audi,8497,Gasoline,Automatic,White,Black,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,10.876177521259402,2
363,Audi,68000,Gasoline,Unknown,White,Black,yes_accident,Yes,2.0,252.0,4.0,9.90353755128617,8
364,Lamborghini,2523,Gasoline,Manual,Other,Other,no_accident,Unknown,5.2,331.9684177611007,6.254491996079713,12.573839347853667,2
365,BMW,83000,Gasoline,Automatic,Black,Brown,no_accident,Yes,3.0,230.0,6.0,9.104535313079205,17
366,Audi,25000,Gasoline,Automatic,Grey,Black,no_accident,Yes,3.0,354.0,6.0,10.819798284210286,6
367,Cadillac,15689,Diesel,Automatic,Red,Black,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,11.492243050775025,3
368,BMW,125450,Gasoline,Manual,Blue,Black,no_accident,Yes,3.0,320.0,6.0,9.75272280064639,10
369,Kia,9822,Gasoline,Automatic,Black,Grey,no_accident,Unknown,3.8,331.9684177611007,6.254491996079713,10.83956130367109,1
370,Chevrolet,144000,Gasoline,Automatic,White,Grey,no_accident,Yes,6.0,323.0,8.0,9.99884318585288,16
371,GMC,30900,Gasoline,Automatic,White,Black,no_accident,Yes,2.5,331.9684177611007,6.254491996079713,10.227561822428779,4
372,BMW,2492,Gasoline,Automatic,Blue,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.635831407498888,3
373,Audi,126760,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.0,211.0,4.0,9.546884034617925,9
374,Subaru,100680,Gasoline,Automatic,Brown,Other,no_accident,Yes,3.6,256.0,6.0,9.928228944424575,7
375,Mitsubishi,90400,Gasoline,Automatic,Red,Other,no_accident,Yes,2.4,140.0,4.0,8.410943391573527,23
376,Hyundai,26895,Gasoline,Automatic,White,Black,unknown,Unknown,2.5,331.9684177611007,6.254491996079713,10.30229722897745,2
377,BMW,20500,Gasoline,Automatic,Silver,Black,no_accident,Yes,4.4,600.0,8.0,11.112462823634855,6
378,Dodge,134000,Gasoline,Automatic,Black,Grey,yes_accident,Yes,5.7,390.0,8.0,9.259225769705994,13
379,Ford,84352,Hybrid,Automatic,Blue,Black,yes_accident,Yes,2.0,188.0,4.0,9.210440366976517,9
380,Toyota,19000,Hybrid,Automatic,Orange,Black,no_accident,Yes,3.4,437.0,6.0,11.170449240431308,2
381,Land,115550,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,240.0,4.0,9.770013301136158,9
382,Lincoln,191775,E85 Flex Fuel,Automatic,White,Other,yes_accident,Yes,5.4,310.0,8.0,9.18512512283512,15
383,Ford,923,Unknown,Automatic,Red,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.757881603870102,1
384,Mercedes-Benz,124630,Diesel,Automatic,Black,Black,no_accident,Yes,3.0,188.0,6.0,11.225256725762893,7
385,Mercedes-Benz,17000,Gasoline,Automatic,White,Brown,no_accident,Yes,4.0,603.0,8.0,11.461642696843066,5
386,BMW,73500,Gasoline,Automatic,Black,Blue,no_accident,Yes,3.0,320.0,6.0,10.373522431293592,6
387,Acura,120000,Gasoline,Automatic,Red,Other,yes_accident,Yes,1.8,140.0,4.0,8.612685172875459,26
388,Audi,73837,Gasoline,Automatic,Other,Brown,no_accident,Yes,3.0,331.9684177611007,6.254491996079713,10.500701859458179,5
389,BMW,29500,Gasoline,Unknown,Silver,Black,no_accident,Yes,4.4,560.0,8.0,10.621327345686446,10
390,Volkswagen,13613,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.302230114883466,3
391,Lexus,1185,Gasoline,Automatic,Black,Black,no_accident,Yes,3.4,409.0,6.0,11.703471441647247,1
392,INFINITI,143250,Gasoline,Unknown,Silver,Black,no_accident,Yes,3.7,328.0,6.0,9.350189267092581,9
393,BMW,46508,Gasoline,Unknown,Green,Other,yes_accident,Yes,3.0,215.0,6.0,9.350189267092581,18
394,BMW,18651,Gasoline,Unknown,Red,Black,no_accident,Yes,4.4,560.0,8.0,10.994571574783446,9
395,BMW,36438,Gasoline,Automatic,White,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.596609732783568,5
396,Kia,46628,Gasoline,Automatic,White,Other,no_accident,Unknown,2.4,331.9684177611007,6.254491996079713,9.639782389465795,10
397,Rivian,5700,Unknown,Automatic,Grey,White,no_accident,Yes,3.7039586206896553,835.0,6.254491996079713,11.461642696843066,1
398,BMW,57550,Gasoline,Manual,Black,White,no_accident,Yes,2.0,240.0,4.0,10.30881931842128,9
399,Cadillac,48600,Gasoline,Unknown,Black,Black,no_accident,Yes,6.2,640.0,8.0,11.018629143155449,7
400,Ford,119000,Gasoline,Automatic,White,Black,no_accident,Yes,2.5,169.0,4.0,9.798182590890704,4
401,Land,36500,Gasoline,Unknown,White,Red,no_accident,Yes,5.0,550.0,8.0,11.184435286790631,4
402,Lexus,121250,Gasoline,Automatic,Black,White,yes_accident,Yes,2.5,204.0,6.0,9.491828300264636,14
403,BMW,2437,Hybrid,Unknown,Grey,Black,no_accident,Yes,3.0,375.0,6.0,11.268954010944581,1
404,Volvo,110380,Gasoline,Automatic,Grey,Other,yes_accident,Yes,2.0,316.0,4.0,9.99884318585288,6
405,Hyundai,149000,Gasoline,Automatic,Black,Grey,no_accident,Yes,2.7,173.0,6.0,8.25608813381491,16
406,Dodge,14684,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.6,331.9684177611007,6.254491996079713,10.545236170010073,3
407,Mercedes-Benz,39000,Gasoline,Automatic,White,Black,yes_accident,Yes,3.0,362.0,6.0,10.571342565808699,7
408,GMC,65212,Gasoline,Automatic,White,Black,no_accident,Yes,5.3,331.9684177611007,6.254491996079713,10.668862367092954,5
409,Audi,41856,Gasoline,Unknown,Grey,Black,no_accident,Yes,4.0,591.0,8.0,11.424105180165641,4
410,Rivian,655,Unknown,Automatic,Red,Silver,no_accident,Yes,3.7039586206896553,835.0,6.254491996079713,11.456365695436427,1
411,Toyota,54000,Hybrid,Automatic,Grey,Grey,no_accident,Yes,2.5,219.0,4.0,10.404293143019792,5
